1.21970e+00	2.16107e+03
1.20359e+00	3.18017e+03
1.18790e+00	4.63601e+03
1.17262e+00	6.69528e+03
1.15772e+00	9.57916e+03
1.14321e+00	1.35460e+04
1.12905e+00	1.90203e+04
1.11524e+00	2.64582e+04
1.10177e+00	3.64611e+04
1.08862e+00	4.98941e+04
1.07578e+00	6.77956e+04
1.06324e+00	9.12619e+04
1.05099e+00	1.21991e+05
1.03902e+00	1.62292e+05
1.02732e+00	2.13901e+05
1.01588e+00	2.80596e+05
1.00470e+00	3.65506e+05
9.93756e-01	1.25496e+08
9.83051e-01	1.17310e+08
9.72575e-01	2.57633e+08
9.62320e-01	1.72029e+07
9.52279e-01	4.32668e+08
9.42447e-01	3.27845e+08
9.32816e-01	5.90374e+08
9.23380e-01	1.40779e+07
9.14134e-01	8.54897e+08
9.05070e-01	9.66591e+08
8.96186e-01	8.80091e+08
8.87474e-01	8.03100e+08
8.78930e-01	1.24441e+09
8.70550e-01	1.82440e+09
8.62328e-01	2.14911e+09
8.54260e-01	1.84646e+09
8.46342e-01	2.87985e+09
8.38570e-01	3.19435e+09
8.30939e-01	2.70621e+09
8.23446e-01	1.77134e+09
8.16087e-01	3.37437e+11
8.08858e-01	1.30636e+10
8.01757e-01	1.58808e+09
7.94779e-01	8.12228e+10
7.87922e-01	1.74755e+10
7.81183e-01	2.01452e+10
7.74557e-01	1.74928e+10
7.68044e-01	7.50821e+09
7.61638e-01	1.39694e+10
7.55339e-01	4.99787e+09
7.49144e-01	4.03977e+09
7.43049e-01	1.79432e+10
7.37053e-01	3.85853e+10
7.31153e-01	4.05434e+11
7.25347e-01	4.14359e+11
7.19632e-01	4.37339e+12
7.14006e-01	3.89250e+12
7.08468e-01	8.32925e+10
7.03016e-01	6.35272e+10
6.97646e-01	4.13318e+12
6.92358e-01	1.41442e+13
6.87150e-01	1.01362e+13
6.82019e-01	1.35871e+13
6.76965e-01	1.47019e+13
6.71985e-01	1.66937e+13
6.67078e-01	1.43132e+13
6.62242e-01	4.24531e+12
6.57475e-01	1.71024e+13
6.52777e-01	2.00523e+13
6.48145e-01	2.50750e+12
6.43579e-01	1.80849e+13
6.39077e-01	6.59736e+10
6.34637e-01	2.07205e+13
6.30259e-01	4.44016e+10
6.25940e-01	2.49678e+13
6.21681e-01	3.83137e+11
6.17479e-01	2.37847e+13
6.13333e-01	1.30085e+13
6.09243e-01	2.53597e+13
6.05207e-01	1.92315e+13
6.01224e-01	1.04445e+13
5.97293e-01	2.84273e+13
5.93413e-01	1.96599e+13
5.89584e-01	2.49100e+13
5.85803e-01	2.17352e+13
5.82071e-01	2.19765e+13
5.78386e-01	1.10333e+13
5.74747e-01	2.57310e+13
5.71154e-01	1.77487e+11
5.67605e-01	1.19090e+13
5.64101e-01	1.97503e+13
5.60639e-01	1.46635e+13
5.57220e-01	2.21255e+13
5.53842e-01	2.59732e+13
5.50505e-01	2.48977e+13
5.47208e-01	1.63595e+13
5.43950e-01	2.70619e+13
5.40730e-01	2.36567e+13
5.37549e-01	2.10131e+13
5.34404e-01	2.61846e+13
5.31297e-01	3.85111e+12
5.28225e-01	2.68593e+13
5.25189e-01	2.58596e+13
5.22187e-01	2.69214e+13
5.19219e-01	2.58560e+13
5.16285e-01	4.87574e+12
5.13384e-01	2.42922e+13
5.10516e-01	2.59372e+13
5.07679e-01	1.60079e+13
5.04873e-01	2.54526e+13
5.02099e-01	2.58898e+13
4.99355e-01	2.15538e+13
4.96640e-01	2.47102e+12
4.93955e-01	2.27104e+13
4.91299e-01	1.68491e+13
4.88672e-01	1.98565e+13
4.86072e-01	2.08084e+13
4.83500e-01	2.59732e+13
4.80954e-01	2.32179e+13
4.78436e-01	2.55913e+13
4.75944e-01	6.76654e+12
4.73477e-01	2.49814e+13
4.71036e-01	3.60470e+12
4.68621e-01	2.52988e+13
4.66229e-01	2.54874e+13
4.63862e-01	2.54402e+13
4.61519e-01	3.89696e+12
4.59200e-01	2.24340e+13
4.56903e-01	2.51239e+13
4.56447e-01	2.39622e+13
4.55991e-01	2.06526e+13
4.55536e-01	2.51993e+13
4.55083e-01	2.40902e+13
4.54630e-01	2.51350e+13
4.54178e-01	2.51017e+13
4.53727e-01	2.28636e+13
4.53277e-01	2.44663e+13
4.52827e-01	2.49445e+13
4.52379e-01	2.51429e+13
4.51931e-01	6.90008e+12
4.51485e-01	2.49054e+13
4.51039e-01	2.40267e+13
4.50594e-01	2.51270e+13
4.50150e-01	2.30453e+13
4.49707e-01	2.48881e+13
4.49265e-01	1.93383e+13
4.48823e-01	2.33271e+13
4.48383e-01	1.29799e+13
4.47943e-01	2.48147e+13
4.47504e-01	2.50106e+13
4.47067e-01	4.51395e+12
4.46630e-01	2.48305e+12
4.46193e-01	2.46255e+13
4.45758e-01	2.46495e+13
4.45323e-01	2.41689e+13
4.44890e-01	2.44163e+13
4.44457e-01	2.31781e+13
4.44025e-01	1.02215e+12
4.43594e-01	2.48851e+13
4.43163e-01	2.44537e+13
4.42734e-01	2.47044e+13
4.42305e-01	2.21921e+13
4.41877e-01	2.13618e+13
4.41451e-01	2.48341e+13
4.41024e-01	2.33585e+13
4.40599e-01	2.44281e+13
4.40175e-01	2.47339e+13
4.39751e-01	1.96209e+13
4.39328e-01	2.45549e+13
4.38906e-01	2.34171e+13
4.38485e-01	2.43209e+13
4.38064e-01	1.92925e+13
4.37644e-01	2.34324e+13
4.37226e-01	2.48443e+13
4.36808e-01	2.28374e+13
4.36390e-01	1.57779e+13
4.35974e-01	2.44044e+13
4.35558e-01	2.45409e+13
4.35143e-01	1.61172e+13
4.34729e-01	2.47579e+13
4.34316e-01	2.36120e+13
4.33904e-01	2.13081e+13
4.33492e-01	2.04148e+13
4.33081e-01	2.47952e+13
4.32671e-01	2.47617e+13
4.32261e-01	2.24478e+13
4.31853e-01	2.40767e+13
4.31445e-01	1.99067e+13
4.31038e-01	2.44020e+13
4.30631e-01	2.45926e+13
4.30226e-01	1.33422e+13
4.29821e-01	2.35316e+13
4.29417e-01	2.10399e+13
4.29014e-01	2.45724e+13
4.28611e-01	1.73324e+13
4.28210e-01	2.36735e+13
4.27809e-01	2.14622e+12
4.27408e-01	2.17815e+13
4.27009e-01	4.25105e+12
4.26610e-01	2.00861e+13
4.26212e-01	2.21963e+13
4.25815e-01	2.45876e+13
4.25418e-01	2.45525e+13
4.25023e-01	2.44077e+13
4.24628e-01	2.42605e+13
4.24233e-01	1.98756e+13
4.23840e-01	2.43616e+13
4.23447e-01	2.45546e+13
4.23055e-01	2.19042e+13
4.22663e-01	2.31694e+13
4.22273e-01	2.23017e+13
4.21883e-01	2.25280e+13
4.21494e-01	1.66775e+13
4.21105e-01	2.41293e+13
4.20717e-01	2.17240e+13
4.20330e-01	1.43328e+13
4.19944e-01	2.35369e+13
4.19558e-01	1.94147e+13
4.19173e-01	7.71849e+12
4.18789e-01	2.42628e+13
4.18405e-01	2.38418e+13
4.18022e-01	2.43073e+13
4.17640e-01	7.14705e+12
4.17259e-01	2.39073e+13
4.16878e-01	2.43170e+13
4.16498e-01	2.15432e+13
4.16119e-01	2.35886e+13
4.15740e-01	1.97288e+13
4.15362e-01	2.44058e+13
4.14985e-01	2.29553e+13
4.14608e-01	2.43378e+13
4.14232e-01	2.17611e+13
4.13857e-01	2.39935e+13
4.13482e-01	2.42361e+13
4.13109e-01	2.35969e+13
4.12735e-01	2.41140e+13
4.12363e-01	2.12639e+13
4.11991e-01	2.06556e+13
4.11620e-01	2.22042e+13
4.11249e-01	2.40901e+13
4.10879e-01	2.40006e+13
4.10510e-01	1.39186e+13
4.10141e-01	2.40438e+13
4.09774e-01	2.41768e+13
4.09406e-01	2.42543e+13
4.09040e-01	2.42202e+13
4.08674e-01	2.40184e+13
4.08309e-01	2.42076e+13
4.07944e-01	2.41173e+13
4.07580e-01	4.43308e+12
4.07217e-01	2.38284e+13
4.06854e-01	1.63487e+13
4.06492e-01	2.38169e+13
4.06131e-01	2.15902e+13
4.05770e-01	2.27854e+13
4.05410e-01	2.07984e+13
4.05051e-01	2.33040e+13
4.04692e-01	2.41983e+13
4.04334e-01	1.29175e+13
4.03976e-01	2.40195e+13
4.03619e-01	2.35474e+13
4.03263e-01	2.29792e+13
4.02907e-01	2.39721e+13
4.02552e-01	2.39388e+13
4.02198e-01	2.41257e+13
4.01844e-01	2.30603e+13
4.01491e-01	2.34014e+13
4.01138e-01	1.88205e+12
4.00786e-01	2.38779e+13
4.00435e-01	2.37346e+13
4.00085e-01	1.46478e+13
3.99735e-01	2.39956e+13
3.99385e-01	2.26220e+13
3.99036e-01	2.31699e+13
3.98688e-01	1.92439e+13
3.98340e-01	2.35315e+13
3.97993e-01	1.96810e+13
3.97647e-01	2.28785e+13
3.97301e-01	2.37034e+13
3.96956e-01	2.38322e+13
3.96611e-01	2.33116e+13
3.96267e-01	2.29582e+13
3.95924e-01	6.98740e+12
3.95581e-01	2.39704e+13
3.95239e-01	4.55047e+12
3.94897e-01	3.32998e+12
3.94556e-01	1.66654e+13
3.94216e-01	8.26391e+12
3.93876e-01	2.28331e+13
3.93537e-01	1.95406e+13
3.93198e-01	2.13949e+13
3.92860e-01	2.65873e+12
3.92522e-01	1.70632e+13
3.92185e-01	2.35188e+13
3.91849e-01	6.29214e+11
3.91513e-01	2.26557e+13
3.91178e-01	1.36630e+13
3.90843e-01	2.02731e+13
3.90509e-01	2.35121e+13
3.90176e-01	2.33166e+13
3.89843e-01	9.44132e+12
3.89510e-01	1.95167e+12
3.89178e-01	2.28968e+13
3.88847e-01	1.42608e+13
3.88516e-01	1.35055e+13
3.88186e-01	2.07434e+13
3.87857e-01	1.40686e+13
3.87528e-01	2.15090e+13
3.87199e-01	1.94084e+13
3.86871e-01	1.64194e+13
3.86544e-01	2.12678e+13
3.86217e-01	1.52790e+13
3.85891e-01	1.75169e+13
3.85565e-01	1.25842e+13
3.85240e-01	2.32375e+13
3.84916e-01	2.16549e+13
3.84592e-01	8.50989e+12
3.84268e-01	2.12466e+13
3.83945e-01	4.38191e+11
3.83623e-01	2.07023e+13
3.83301e-01	9.87152e+11
3.82980e-01	2.02650e+13
3.82659e-01	2.30735e+13
3.82339e-01	2.25151e+13
3.82019e-01	1.16369e+13
3.81700e-01	1.97789e+13
3.81381e-01	1.54016e+13
3.81063e-01	1.97664e+13
3.80746e-01	4.92378e+11
3.80428e-01	5.45328e+12
3.80112e-01	2.32817e+13
3.79796e-01	1.52537e+13
3.79481e-01	1.68552e+13
3.79166e-01	2.25994e+13
3.78851e-01	1.87695e+13
3.78537e-01	2.01751e+12
3.78224e-01	2.26557e+13
3.77911e-01	2.35253e+13
3.77599e-01	2.34906e+13
3.77287e-01	2.36185e+13
3.76975e-01	2.04460e+13
3.76665e-01	2.36031e+13
3.76354e-01	8.30464e+12
3.76045e-01	2.32641e+13
3.75735e-01	1.05935e+13
3.75427e-01	2.19989e+13
3.75118e-01	2.33215e+13
3.74811e-01	3.38145e+12
3.74503e-01	3.90355e+12
3.74197e-01	2.32178e+13
3.73890e-01	2.29183e+13
3.73585e-01	2.26744e+13
3.73279e-01	1.95834e+13
3.72975e-01	1.63020e+13
3.72670e-01	4.18405e+12
3.72367e-01	2.34396e+13
3.72063e-01	2.36215e+13
3.71761e-01	2.22158e+13
3.71458e-01	1.67114e+13
3.71157e-01	2.57250e+12
3.70855e-01	3.16035e+12
3.70555e-01	1.17509e+13
3.70254e-01	2.35193e+13
3.69954e-01	2.31621e+13
3.69655e-01	1.02831e+13
3.69356e-01	2.21044e+13
3.69058e-01	2.08847e+13
3.68760e-01	2.30771e+13
3.68463e-01	5.31527e+12
3.68166e-01	2.27446e+13
3.67869e-01	3.44526e+12
3.67573e-01	2.20079e+13
3.67278e-01	2.33846e+13
3.66983e-01	1.96011e+13
3.66688e-01	7.44086e+12
3.66394e-01	1.03033e+12
3.66100e-01	1.30714e+13
3.65807e-01	2.26293e+13
3.65515e-01	2.30685e+13
3.65222e-01	2.31936e+13
3.64931e-01	1.91741e+13
3.64639e-01	3.74158e+12
3.64349e-01	2.34643e+13
3.64058e-01	2.34830e+13
3.63768e-01	1.91909e+13
3.63479e-01	2.32513e+13
3.63190e-01	2.32162e+13
3.62902e-01	5.53516e+12
3.62613e-01	7.86104e+12
3.62326e-01	8.99125e+12
3.62039e-01	8.85456e+12
3.61752e-01	2.16029e+13
3.61466e-01	2.27434e+13
3.61180e-01	2.93898e+12
3.60895e-01	4.48282e+12
3.60610e-01	2.22271e+13
3.60326e-01	2.28154e+13
3.60042e-01	2.30447e+13
3.59758e-01	1.05175e+13
3.59475e-01	2.31875e+13
3.59192e-01	2.27823e+13
3.58910e-01	2.10348e+12
3.58628e-01	2.05722e+13
3.58347e-01	2.27835e+13
3.58066e-01	5.80712e+12
3.57786e-01	1.41676e+13
3.57506e-01	2.33691e+13
3.57226e-01	1.09391e+13
3.56947e-01	4.98103e+12
3.56669e-01	2.23181e+13
3.56390e-01	2.17770e+13
3.56113e-01	7.75059e+12
3.55835e-01	2.28388e+13
3.55558e-01	2.32282e+13
3.55282e-01	2.33534e+13
3.55006e-01	4.04280e+12
3.54730e-01	2.24400e+13
3.54455e-01	2.31932e+13
3.54180e-01	2.32649e+13
3.53906e-01	2.31226e+13
3.53632e-01	2.30873e+13
3.53358e-01	2.25791e+13
3.53085e-01	5.67612e+12
3.52813e-01	2.33012e+13
3.52540e-01	1.26975e+13
3.52268e-01	2.14807e+13
3.51997e-01	2.25105e+13
3.51726e-01	2.26317e+13
3.51455e-01	8.43448e+12
3.51185e-01	2.29821e+13
3.50916e-01	2.31590e+13
3.50646e-01	2.29116e+13
3.50377e-01	1.24276e+13
3.50109e-01	2.24244e+13
3.49841e-01	2.19812e+13
3.49573e-01	2.22017e+13
3.49306e-01	2.31057e+13
3.49039e-01	2.24413e+13
3.48772e-01	2.31411e+13
3.48506e-01	2.29991e+13
3.48241e-01	2.03724e+13
3.47975e-01	2.02942e+13
3.47711e-01	2.28930e+13
3.47446e-01	2.26483e+13
3.47182e-01	1.03601e+13
3.46919e-01	6.51168e+12
3.46655e-01	2.31219e+13
3.46392e-01	1.80449e+13
3.46130e-01	2.33177e+13
3.45868e-01	2.33354e+13
3.45606e-01	2.32991e+13
3.45345e-01	1.51938e+13
3.45084e-01	2.13304e+13
3.44824e-01	2.17935e+13
3.44564e-01	2.33696e+13
3.44304e-01	2.33337e+13
3.44045e-01	2.29779e+13
3.43786e-01	2.29423e+13
3.43527e-01	2.30654e+13
3.43269e-01	1.14102e+13
3.43012e-01	2.01195e+13
3.42754e-01	2.09384e+13
3.42497e-01	8.57560e+12
3.42241e-01	2.18069e+13
3.41984e-01	2.32764e+13
3.41729e-01	2.11953e+13
3.41473e-01	2.30445e+13
3.41218e-01	4.74133e+12
3.40964e-01	2.27100e+13
3.40709e-01	2.20060e+13
3.40455e-01	2.29543e+13
3.40202e-01	2.21916e+13
3.39949e-01	2.05356e+13
3.39696e-01	4.29385e+12
3.39444e-01	2.30227e+13
3.39192e-01	7.45559e+12
3.38940e-01	2.28456e+13
3.38689e-01	2.31271e+13
3.38438e-01	1.12835e+13
3.38187e-01	1.49887e+13
3.37937e-01	1.21922e+13
3.37687e-01	2.00174e+13
3.37438e-01	2.14648e+13
3.37189e-01	2.31766e+13
3.36940e-01	1.29232e+13
3.36692e-01	2.32108e+13
3.36444e-01	2.31745e+13
3.36196e-01	2.32451e+13
3.35949e-01	2.09242e+13
3.35702e-01	2.30659e+13
3.35456e-01	2.29238e+13
3.35210e-01	2.28352e+13
3.34964e-01	2.23834e+13
3.34718e-01	2.31869e+13
3.34474e-01	2.30974e+13
3.34229e-01	2.25882e+13
3.33984e-01	2.32379e+13
3.33740e-01	2.15535e+13
3.33497e-01	2.13714e+13
3.33254e-01	2.30224e+13
3.33011e-01	9.82802e+11
3.32768e-01	2.30028e+13
3.32526e-01	2.02814e+13
3.32284e-01	1.10767e+12
3.32043e-01	2.18640e+13
3.31801e-01	2.07513e+13
3.31561e-01	1.85507e+13
3.31320e-01	2.29971e+13
3.31080e-01	2.24382e+13
3.30840e-01	1.87631e+13
3.30601e-01	2.26266e+13
3.30362e-01	2.03672e+13
3.30123e-01	2.30277e+13
3.29885e-01	7.42279e+12
3.29647e-01	7.30927e+12
3.29409e-01	1.63754e+13
3.29172e-01	2.16023e+13
3.28935e-01	2.30575e+13
3.28698e-01	2.28101e+13
3.28462e-01	2.30376e+13
3.28226e-01	2.25296e+13
3.27990e-01	5.68928e+12
3.27755e-01	2.28231e+13
3.27520e-01	2.25781e+13
3.27285e-01	2.07013e+13
3.27051e-01	1.94226e+13
3.26817e-01	5.51600e+12
3.26583e-01	1.55931e+13
3.26350e-01	1.84180e+13
3.26117e-01	1.92998e+13
3.25885e-01	9.20142e+12
3.25652e-01	2.08051e+13
3.25420e-01	1.34424e+13
3.25189e-01	2.09309e+13
3.24957e-01	2.27562e+13
3.24726e-01	2.29830e+13
3.24496e-01	2.29994e+13
3.24265e-01	2.30687e+13
3.24035e-01	2.27685e+13
3.23806e-01	2.31014e+13
3.23576e-01	2.25396e+13
3.23347e-01	2.29748e+13
3.23119e-01	2.28331e+13
3.22890e-01	2.30605e+13
3.22662e-01	2.30236e+13
3.22435e-01	2.29869e+13
3.22207e-01	2.30561e+13
3.21980e-01	2.30724e+13
3.21753e-01	2.19990e+13
3.21527e-01	2.25270e+13
3.21301e-01	2.25949e+13
3.21075e-01	2.31374e+13
3.20850e-01	2.31005e+13
3.20624e-01	2.30637e+13
3.20400e-01	2.25025e+13
3.20175e-01	1.71606e+13
3.19951e-01	2.28476e+13
3.19727e-01	6.67033e+12
3.19503e-01	2.30914e+13
3.19280e-01	6.85105e+12
3.19057e-01	2.30705e+13
3.18834e-01	1.35631e+13
3.18612e-01	2.09730e+13
3.18390e-01	8.41323e+12
3.18168e-01	8.57557e+12
3.17947e-01	2.29916e+13
3.17726e-01	2.30608e+13
3.17505e-01	2.30768e+13
3.17284e-01	1.82590e+13
3.17064e-01	2.21195e+13
3.16844e-01	2.29655e+13
3.16625e-01	1.74734e+13
3.16405e-01	2.26821e+13
3.16186e-01	1.20221e+13
3.15968e-01	2.14922e+13
3.15749e-01	2.30983e+13
3.15531e-01	2.27449e+13
3.15314e-01	2.30239e+13
3.15096e-01	1.08014e+13
3.14879e-01	2.30557e+13
3.14662e-01	2.30185e+13
3.14445e-01	1.97870e+13
3.14229e-01	2.30502e+13
3.14013e-01	2.30131e+13
3.13798e-01	2.23497e+13
3.13582e-01	2.09688e+13
3.13367e-01	2.21752e+13
3.13152e-01	2.29177e+13
3.12938e-01	2.30391e+13
3.12724e-01	2.30020e+13
3.12510e-01	2.30177e+13
3.12296e-01	2.29276e+13
3.12083e-01	2.25244e+13
3.11870e-01	2.26437e+13
3.11657e-01	2.16395e+13
3.11445e-01	2.25705e+13
3.11232e-01	6.63489e+12
3.11020e-01	2.29687e+13
3.10809e-01	2.23063e+13
3.10598e-01	2.30000e+13
3.10387e-01	1.25610e+13
3.10176e-01	2.29783e+13
3.09965e-01	2.28881e+13
3.09755e-01	1.12695e+13
3.09545e-01	1.69510e+13
3.09336e-01	2.28292e+13
3.09126e-01	1.79799e+13
3.08917e-01	2.30186e+13
3.08709e-01	2.28756e+13
3.08500e-01	2.28386e+13
3.08292e-01	2.29596e+13
3.08084e-01	2.26077e+13
3.07877e-01	2.27796e+13
3.07669e-01	2.27427e+13
3.07462e-01	2.25491e+13
3.07255e-01	1.10262e+13
3.07049e-01	2.29993e+13
3.06843e-01	2.29620e+13
3.06637e-01	1.65309e+13
3.06431e-01	2.29929e+13
3.06226e-01	2.29552e+13
3.06021e-01	2.25515e+13
3.05816e-01	2.28805e+13
3.05611e-01	2.19157e+13
3.05407e-01	2.29638e+13
3.05203e-01	2.29265e+13
3.04999e-01	2.27836e+13
3.04796e-01	2.29040e+13
3.04592e-01	2.29724e+13
3.04390e-01	2.27245e+13
3.04187e-01	2.26874e+13
3.03984e-01	2.28597e+13
3.03782e-01	2.15954e+13
3.03580e-01	2.16597e+13
3.03379e-01	2.29053e+13
3.03178e-01	1.98712e+13
3.02976e-01	2.29357e+13
3.02776e-01	2.25841e+13
3.02575e-01	2.18319e+13
3.02375e-01	1.92476e+13
3.02175e-01	2.29437e+13
3.01975e-01	2.29062e+13
3.01776e-01	2.29213e+13
3.01577e-01	2.28838e+13
3.01378e-01	2.28461e+13
3.01179e-01	2.28087e+13
3.00980e-01	2.26666e+13
3.00782e-01	2.28914e+13
3.00584e-01	2.29064e+13
3.00387e-01	2.28689e+13
3.00189e-01	1.93877e+13
2.99992e-01	2.28990e+13
2.99795e-01	2.28613e+13
2.99599e-01	2.29290e+13
2.99403e-01	2.28913e+13
2.99207e-01	2.28535e+13
2.99011e-01	2.26588e+13
2.98815e-01	2.27782e+13
2.98620e-01	1.26708e+13
2.98425e-01	2.27557e+13
2.98230e-01	2.28756e+13
2.98035e-01	2.16099e+13
2.97841e-01	1.36124e+13
2.97647e-01	2.28676e+13
2.97453e-01	1.66153e+13
2.97260e-01	2.28449e+13
2.97066e-01	2.25980e+13
2.96873e-01	2.26127e+13
2.96681e-01	2.27318e+13
2.96488e-01	2.28516e+13
2.96296e-01	2.28665e+13
2.96104e-01	2.28813e+13
2.95912e-01	1.47489e+13
2.95720e-01	2.27531e+13
2.95529e-01	1.94681e+13
2.95338e-01	6.36220e+12
2.95147e-01	2.27450e+13
2.94957e-01	2.17351e+13
2.94766e-01	2.16993e+13
2.94576e-01	2.28415e+13
2.94387e-01	2.28562e+13
2.94197e-01	9.21066e+12
2.94008e-01	2.28331e+13
2.93819e-01	2.28478e+13
2.93630e-01	2.26009e+13
2.93441e-01	2.27720e+13
2.93253e-01	2.28393e+13
2.93065e-01	2.28539e+13
2.92877e-01	2.28159e+13
2.92689e-01	2.05833e+13
2.92502e-01	2.24282e+13
2.92315e-01	1.79918e+13
2.92128e-01	2.19456e+13
2.91941e-01	2.27839e+13
2.91755e-01	2.20244e+13
2.91569e-01	2.09500e+13
2.91383e-01	2.27228e+13
2.91197e-01	2.02647e+13
2.91011e-01	2.27518e+13
2.90826e-01	2.24023e+13
2.90641e-01	2.27808e+13
2.90456e-01	1.50606e+13
2.90272e-01	2.26527e+13
2.90087e-01	2.24077e+13
2.89903e-01	2.27861e+13
2.89720e-01	2.27483e+13
2.89536e-01	2.27627e+13
2.89353e-01	2.27247e+13
2.89169e-01	1.71305e+13
2.88987e-01	2.27535e+13
2.88804e-01	1.09478e+13
2.88621e-01	2.27297e+13
2.88439e-01	2.27441e+13
2.88257e-01	2.27585e+13
2.88075e-01	2.27205e+13
2.87894e-01	2.26825e+13
2.87713e-01	2.00894e+13
2.87532e-01	2.27635e+13
2.87351e-01	2.27778e+13
2.87170e-01	2.27396e+13
2.86990e-01	1.15625e+13
2.86810e-01	2.13467e+13
2.86630e-01	2.19080e+13
2.86450e-01	2.27445e+13
2.86270e-01	2.26021e+13
2.86091e-01	2.27207e+13
2.85912e-01	2.27349e+13
2.85733e-01	6.03896e+12
2.85555e-01	2.27109e+13
2.85376e-01	2.27251e+13
2.85198e-01	2.26871e+13
2.85020e-01	2.11371e+13
2.84843e-01	2.25069e+13
2.84665e-01	2.26249e+13
2.84488e-01	1.78590e+13
2.84311e-01	2.23938e+13
2.84134e-01	2.27196e+13
2.83957e-01	6.57151e+12
2.83781e-01	2.24875e+13
2.83605e-01	2.27095e+13
2.83429e-01	2.26714e+13
2.83253e-01	2.26855e+13
2.83078e-01	2.25953e+13
2.82902e-01	2.26613e+13
2.82727e-01	2.26753e+13
2.82552e-01	2.06454e+13
2.82378e-01	2.26513e+13
2.82203e-01	2.26653e+13
2.82029e-01	5.61848e+12
2.81855e-01	2.21258e+13
2.81681e-01	2.12894e+13
2.81508e-01	2.26690e+13
2.81335e-01	2.25268e+13
2.81161e-01	2.26447e+13
2.80988e-01	2.26586e+13
2.80816e-01	2.26205e+13
2.80643e-01	2.26344e+13
2.80471e-01	2.26483e+13
2.80299e-01	8.63586e+12
2.80127e-01	2.25721e+13
2.79955e-01	2.26378e+13
2.79784e-01	2.24440e+13
2.79613e-01	2.24578e+13
2.79442e-01	2.12633e+13
2.79271e-01	2.22792e+13
2.79100e-01	2.12893e+13
2.78930e-01	2.26166e+13
2.78760e-01	2.25265e+13
2.78590e-01	2.25924e+13
2.78420e-01	2.26061e+13
2.78250e-01	1.96103e+13
2.78081e-01	2.24777e+13
2.77912e-01	2.25433e+13
2.77743e-01	2.26090e+13
2.77574e-01	2.25187e+13
2.77406e-01	2.25844e+13
2.77237e-01	2.20330e+13
2.77069e-01	2.25597e+13
2.76901e-01	2.25734e+13
2.76733e-01	2.25871e+13
2.76566e-01	2.26008e+13
2.76399e-01	2.25626e+13
2.76232e-01	1.28720e+13
2.76065e-01	2.25899e+13
2.75898e-01	2.25515e+13
2.75731e-01	2.17992e+13
2.75565e-01	2.25267e+13
2.75399e-01	2.25403e+13
2.75233e-01	2.22446e+13
2.75067e-01	2.25675e+13
2.74902e-01	1.20155e+13
2.74737e-01	2.20803e+13
2.74571e-01	2.24525e+13
2.74406e-01	2.25180e+13
2.74242e-01	2.23763e+13
2.74077e-01	2.25450e+13
2.73913e-01	2.25586e+13
2.73749e-01	2.25200e+13
2.73585e-01	2.23272e+13
2.73421e-01	2.25470e+13
2.73258e-01	2.25087e+13
2.73094e-01	2.23158e+13
2.72931e-01	1.99925e+13
2.72768e-01	5.83603e+12
2.72605e-01	2.25106e+13
2.72443e-01	2.24724e+13
2.72281e-01	2.24858e+13
2.72118e-01	2.24992e+13
2.71956e-01	2.25126e+13
2.71795e-01	2.20131e+13
2.71633e-01	2.20770e+13
2.71472e-01	2.25010e+13
